Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2013","2013","1000 ha","667.67","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2014","2014","1000 ha","682.89","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2015","2015","1000 ha","698.11","X","Figure from external organization",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2016","2016","1000 ha","701.956","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2017","2017","1000 ha","705.802","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2018","2018","1000 ha","709.648","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2019","2019","1000 ha","713.494","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2020","2020","1000 ha","717.34","X","Figure from external organization",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2021","2021","1000 ha","724.874","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2022","2022","1000 ha","732.408","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2023","2023","1000 ha","739.942","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2024","2024","1000 ha","747.476","I","Value imputed by a receiving agency",""
"RL","Land Use","792","Türkiye","5110","Area","6716","Planted Forest","2025","2025","1000 ha","755.01","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2010","2010","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2011","2011","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2012","2012","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2013","2013","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2014","2014","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2015","2015","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2016","2016","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2017","2017","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2018","2018","1000 ha","48810","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2019","2019","1000 ha","49120.9","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2020","2020","1000 ha","49120.9","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2021","2021","1000 ha","49120.9","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2022","2022","1000 ha","49120.9","A","Official figure",""
"RL","Land Use","795","Turkmenistan","5110","Area","6600","Country area","2023","2023","1000 ha","49120.9","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2010","2010","1000 ha","2330","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2011","2011","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2012","2012","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2013","2013","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2014","2014","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2015","2015","1000 ha","2330","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2016","2016","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2017","2017","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2018","2018","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2019","2019","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2020","2020","1000 ha","2330","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2021","2021","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2022","2022","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2023","2023","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2024","2024","1000 ha","2330","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6646","Forest land","2025","2025","1000 ha","2330","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","2180","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","2180","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","2180","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","2180","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2010","2010","1000 ha","104","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2011","2011","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2012","2012","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2013","2013","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2014","2014","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2015","2015","1000 ha","104","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2016","2016","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2017","2017","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2018","2018","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2019","2019","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2020","2020","1000 ha","104","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2021","2021","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2022","2022","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2023","2023","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2024","2024","1000 ha","104","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6714","Primary Forest","2025","2025","1000 ha","104","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2010","2010","1000 ha","150","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2011","2011","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2012","2012","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2013","2013","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2014","2014","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2015","2015","1000 ha","150","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2016","2016","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2017","2017","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2018","2018","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2019","2019","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2020","2020","1000 ha","150","X","Figure from external organization",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2021","2021","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2022","2022","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2023","2023","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2024","2024","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","795","Turkmenistan","5110","Area","6716","Planted Forest","2025","2025","1000 ha","150","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2010","2010","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2011","2011","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2012","2012","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2013","2013","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2014","2014","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2015","2015","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2016","2016","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2017","2017","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2018","2018","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2019","2019","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2020","2020","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2021","2021","1000 ha","95","A","Official figure",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2022","2022","1000 ha","95","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6600","Country area","2023","2023","1000 ha","95","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2010","2010","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2011","2011","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2012","2012","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2013","2013","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2014","2014","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2015","2015","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2016","2016","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2017","2017","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2018","2018","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2019","2019","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2020","2020","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2021","2021","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2022","2022","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2023","2023","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2024","2024","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6646","Forest land","2025","2025","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","10.52","I","Value imputed by a receiving agency",""
"RL","Land Use","796","Turks and Caicos Islands","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","10.52","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2010","2010","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2011","2011","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2012","2012","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2013","2013","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2014","2014","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2015","2015","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2016","2016","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2017","2017","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2018","2018","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2019","2019","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2020","2020","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2021","2021","1000 ha","3","A","Official figure",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2022","2022","1000 ha","3","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6600","Country area","2023","2023","1000 ha","3","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2010","2010","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2011","2011","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2012","2012","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2013","2013","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2014","2014","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2015","2015","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2016","2016","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2017","2017","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2018","2018","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2019","2019","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2020","2020","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2021","2021","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2022","2022","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2023","2023","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2024","2024","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6646","Forest land","2025","2025","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","1.03","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","1.03","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2010","2010","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2011","2011","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2012","2012","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2013","2013","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2014","2014","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2015","2015","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2016","2016","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2017","2017","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2018","2018","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2019","2019","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2020","2020","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2021","2021","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2022","2022","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2023","2023","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2024","2024","1000 ha","0","I","Value imputed by a receiving agency",""
"RL","Land Use","798","Tuvalu","5110","Area","6714","Primary Forest","2025","2025","1000 ha","0","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2010","2010","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2011","2011","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2012","2012","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2013","2013","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2014","2014","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2015","2015","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2016","2016","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2017","2017","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2018","2018","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2019","2019","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2020","2020","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2021","2021","1000 ha","24155","A","Official figure",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2022","2022","1000 ha","24155","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6600","Country area","2023","2023","1000 ha","24155","I","Value imputed by a receiving agency",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2010","2010","1000 ha","2899.37","X","Figure from external organization",""
"RL","Land Use","800","Uganda","5110","Area","6646","Forest land","2011","2011","1000 ha","2849.224","I","Value imputed by a receiving agency",""
